159159|_|ESSSN08387          |_|12|_|0|_|14.67
159159|_|ESSSN13899          |_|12|_|0|_|7.54
159159|_|ESSURD18CF          |_|90|_|0|_|12.51
159159|_|ESSVE11127          |_|108|_|0|_|2.32
159159|_|ESSW59SLBL          |_|216|_|0|_|2.4
159159|_|ESSWI35556          |_|96|_|0|_|4.04
159159|_|ESSWMN93            |_|20|_|0|_|4.6575
159159|_|ESSXEFH207          |_|96|_|0|_|3.44
159160|_|FAUAN20105          |_|12|_|0|_|11.6825
159160|_|FAUAN20405          |_|36|_|0|_|10.14
159160|_|FAUBB00661          |_|48|_|0|_|2.7383
159160|_|FAUCS12230          |_|36|_|0|_|2.9633
159160|_|FAUCS12300          |_|12|_|0|_|3.1783
159160|_|FAUIMS07332         |_|12|_|0|_|3.4441
159160|_|FAUN61215           |_|144|_|0|_|2.155
159160|_|FAUPA00103          |_|36|_|0|_|7.5
159160|_|FAUPL00145          |_|12|_|0|_|9.7158
159160|_|FAUPL00172          |_|12|_|0|_|5.0133
159160|_|FAUPL00174          |_|24|_|0|_|9.7566
159160|_|FAURB10400C         |_|8|_|0|_|7.1712
159160|_|FAURB99350          |_|75|_|0|_|1.1579
159162|_|REG0-00933          |_|132|_|0|_|1.7958
159162|_|REG0-01211          |_|252|_|0|_|1.9591
159162|_|REG0-02313          |_|36|_|0|_|1.8775
159162|_|REG0-04587          |_|12|_|0|_|1.9183
159162|_|REG0-05915          |_|24|_|0|_|0.6116
159162|_|REG0-30076          |_|1296|_|0|_|0.3808
159162|_|REG0-51447          |_|7|_|0|_|13.7102
159162|_|REG0-71630          |_|16|_|0|_|2.2037
159162|_|REG0-73332          |_|288|_|0|_|0.9791
159162|_|REG0-73343          |_|432|_|0|_|0.9791
159162|_|REG0-79556          |_|36|_|0|_|2.5578
159162|_|REG0-88801          |_|72|_|0|_|1.951
159162|_|REG0-91981          |_|306|_|0|_|1.4683
159162|_|REG8-74035          |_|48|_|0|_|2.9391
159163|_|SAF160229           |_|192|_|0|_|1.215
159163|_|SAF265529           |_|48|_|0|_|2.25
159163|_|SAF269129           |_|24|_|0|_|4.5
159163|_|SAF660204           |_|72|_|0|_|9
159163|_|SAF662416           |_|24|_|0|_|4.5
159163|_|SAF685804           |_|8|_|0|_|5.4
159163|_|SAF688304           |_|48|_|0|_|5.4
159163|_|SAF689304           |_|48|_|0|_|5.4
